,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,total_n_valid_data_points,tstart,tstop,dur,ed_ratio,ed_ratio_count,amplitude_ratio,amplitude_ratio_count,duration_ratio,duration_ratio_count,amplitude_corr,duration_corr,ed_corr,recovery_probability,recovery_probability_count,ed_ratio_std,amplitude_ratio_std,duration_ratio_std,recovery_probability_std,ed_corr_err,amplitude_corr_err,duration_corr_err,TIC,sector,energy,st,real,complex
40,0.021194100379944,271348,271351,5.89020131545851,0.358216994592331,2883,2886,13204,1604.32838056796,1604.33254728437,0.0041667164096,0.361372419306939,65,0.925794960391468,65,0.470209187772104,65,0.022892866440947,0.00886141002336,16.2995320084335,0.536585365853659,41,0.180987454652586,0.181359507449834,0.917014422875799,0.504854482777451,2.97168019741636,0.004484620417559,0.017281756736697,142052876,11,1.0933604E+031,6,1,0
404,0.018912434577942,159470,159473,5.70430111119982,0.547990332275125,7393,7396,16349,1448.94055877696,1448.94472541805,0.00416664108343,0.441390629416008,30,0.836271875976279,30,0.675379161983039,30,0.022615174707225,0.00616933615659,12.9234757854896,0.428571428571429,35,0.143950358281513,0.15232167109532,0.400002086684649,0.502096445253434,1.93936961045188,0.00411921206784,0.003653869522491,142052876,5,1.1128109E+031,6,1,0
55,0.0154048204422,74161,74165,5.96125099928177,0.322350786647489,3429,3433,17805,1330.45757796347,1330.46313346101,0.005555497544037,0.3172318294983,141,0.884144171650297,141,0.389524261060018,141,0.017423425880245,0.014262263225708,18.791465562297,0.245714285714286,175,0.1777926081866,0.172727699925034,0.422672841299258,0.431745226825613,3.35649846408168,0.003403865991099,0.015475984228975,142052876,1,1.1328578E+031,6,1,0
328,0.020414233207703,322124,322127,6.07044216082694,0.419512866445368,14052,14055,19284,1674.85071255115,1674.85487918507,0.004166633922978,0.545431631548793,33,0.891678865636227,33,0.954022943243017,33,0.022894153931906,0.004367435765029,11.1296115034426,0.636363636363636,55,0.250878945257063,0.216948662492369,1.58968753484088,0.485479387502946,2.82352425328247,0.005570229671057,0.007277454115814,142052876,13,1.15049E+031,6,1,0
326,0.022549986839295,319135,319138,6.14344902730538,0.302759136483457,11099,11102,19284,1670.69935315501,1670.70351979464,0.004166639627783,0.545431631548793,33,0.891678865636227,33,0.954022943243017,33,0.02528935888057,0.004367441744765,11.2634630482662,0.636363636363636,55,0.250878945257063,0.216948662492369,1.58968753484088,0.485479387502946,2.8419386081845,0.006152991616006,0.007277464079843,142052876,13,1.1756417E+031,6,1,0
43,0.033558130264282,280325,280328,6.34647892051779,0.331863965472584,8258,8261,13204,1616.79655660121,1616.80072330574,0.004166704533873,0.361372419306939,65,0.925794960391468,65,0.470209187772104,65,0.036247907690157,0.008861384767097,17.5621563280602,0.791666666666667,48,0.180987454652586,0.181359507449834,0.917014422875799,0.410414079086058,3.19580764043293,0.007100819259152,0.017281707481263,142052876,11,1.1951279E+031,6,1,0
143,0.022265672683716,233696,233700,6.563374613523,0.498321752278091,4981,4985,14309,1552.03312378398,1552.0386794381,0.005555654120599,0.489639114471498,45,0.851013633599801,45,0.771203093480843,45,0.026163708552508,0.007203879454792,13.4045145078071,0.45,40,0.128097250016559,0.156000748604012,0.352108151383049,0.503831473655779,1.78792988169952,0.004796113668806,0.003289074822255,142052876,9,1.2445779E+031,6,1,0
221,0.030509471893311,126966,126969,6.62126652433639,0.392966438176555,11278,11281,12835,1403.79661706015,1403.80078366451,0.004166604354396,0.566908174814154,30,0.863161860854671,30,0.92980763665941,30,0.035346176976704,0.004481146626592,11.6796102411241,0.65625,32,0.103903077371915,0.204415735654645,0.459631072730001,0.482558704434814,1.2755861501988,0.008370753038275,0.002215161663375,142052876,3,1.2642287E+031,6,1,0
60,0.031584024429321,81303,81307,6.86481750651096,0.292425517819718,9588,9592,17805,1340.37687126933,1340.38242673831,0.00555546897931,0.595019316152441,144,0.862586064800707,144,1.11239484894644,144,0.036615505070347,0.004994152017668,11.5371338713855,0.764705882352941,170,0.184833452341108,0.24234259599982,1.04905999640422,0.425435629811517,2.15240525124139,0.010287085445373,0.004709807046176,142052876,1,1.3386744E+031,6,1,0
145,0.020308613777161,244414,244419,7.29883165232172,0.305548777676936,13338,13343,14309,1566.91949523443,1566.92643979202,0.006944557598445,0.489639114471498,45,0.851013633599801,45,0.771203093480843,45,0.023864028700992,0.009004836283916,14.9065534933823,0.961538461538462,26,0.128097250016559,0.156000748604012,0.352108151383049,0.196116135138184,1.93378034541655,0.00437455546548,0.004111337576624,142052876,9,1.4644492E+031,6,1,0
275,0.043197631835938,184207,184210,7.78792785919881,0.377087639867779,9303,9306,13998,1483.29750812258,1483.30167481698,0.004166694401647,0.661494007156406,44,0.776098203284554,44,1.38722938309074,44,0.055660007526263,0.00300360881368,11.773240233388,0.704761904761905,105,0.085333366920613,0.158928632621877,0.478419253640534,0.458337495818595,1.07308768054072,0.011398002018862,0.001035866385462,142052876,6,1.4770089E+031,6,1,0
136,0.014940738677979,146734,146740,7.466342690029,0.476875791229672,10315,10321,14058,1431.2518061116,1431.26013936804,0.008333256437709,0.204428849019475,213,0.991766688805437,213,0.23069228103437,213,0.015064771630891,0.036122823010568,36.5229405039487,0.803921568627451,51,0.114355975399568,0.116900150366538,0.170921306510967,0.400979193631652,4.20375258425482,0.001775693909431,0.026763618080966,142052876,4,1.4789357E+031,6,1,0
27,0.037320733070374,191598,191601,8.13406654392376,0.46327792111394,1241,1244,16063,1493.56283367046,1493.56700037718,0.004166706723936,0.593546150804177,43,0.877693444128473,43,1.11057119734594,43,0.042521376136553,0.003751859163909,13.7041854839816,0.688888888888889,45,0.165777551705159,0.198682748987,1.02940470818725,0.468179366473918,2.31860132907789,0.009625529230094,0.003477653208559,142052876,7,1.4979512E+031,6,1,0
130,0.032094717025757,133672,133676,9.22444608147638,0.54891009825012,1419,1423,14058,1413.11035894417,1413.11591442665,0.005555482482578,0.566011240081285,19,0.820222363801778,19,1.03820861495014,19,0.039129287912848,0.00535102714674,16.2972842732799,0.564102564102564,39,0.130787830879284,0.094215759442219,0.599410388256335,0.502356122102941,2.20103085445167,0.004494629432017,0.003089418844547,142052876,4,1.7005813E+031,6,1,0
334,0.02233624458313,288454,288459,10.3003462206895,0.462290427550229,1993,1998,18704,1628.08690639298,1628.09385087975,0.006944486777229,0.507063842551831,63,0.915631963141717,63,0.819261758144613,63,0.024394347819062,0.008476517679717,20.3137067885818,0.716981132075472,53,0.149276635730927,0.179245842576413,0.63649449270304,0.454776297102637,3.06739801424692,0.0047754836058,0.00658551039006,142052876,12,1.8463195E+031,6,1,0
39,0.033238172531128,270595,270601,9.68788683926302,0.410753907377871,2140,2146,13204,1603.28253451617,1603.2908679526,0.00833343642671,0.361372419306939,65,0.925794960391468,65,0.470209187772104,65,0.035902304455269,0.01772282771886,26.8085950163076,0.791666666666667,48,0.180987454652586,0.181359507449834,0.917014422875799,0.410414079086058,4.86937478389083,0.007033116976105,0.034563528435805,142052876,11,1.8720019E+031,6,1,0
41,0.026212215423584,273489,273493,5.85215421373738,0.218921426631925,5014,5018,13204,1607.30202500491,1607.30758061789,0.005555612972785,0.361372419306939,65,0.925794960391468,65,0.470209187772104,65,0.028313197354736,0.011815194422525,16.194246990296,0.536585365853659,41,0.180987454652586,0.181359507449834,0.917014422875799,0.504854482777451,2.93912010384808,0.005546441432792,0.023042305374492,142052876,11,1.8779556E+031,6,1,0
208,0.023248910903931,109314,109319,11.2823192418297,0.855371888268622,16606,16611,18018,1379.28037437481,1379.28731868964,0.006944314824523,0.461702759523507,141,0.872558943521366,141,0.692695077122219,141,0.026644516197503,0.010025067383722,24.4363262057898,0.445161290322581,155,0.201617790292713,0.192310369003217,0.870889575490832,0.498594589547056,5.00050002613107,0.005872401835886,0.012603997005938,142052876,2,2.053731E+031,6,1,0
56,0.022337436676025,76823,76840,18.1795178390332,0.428546047528969,6013,6030,17805,1334.15475516088,1334.17836588937,0.023610728484073,0.381147235474937,102,0.969597280061852,102,0.546279352883993,102,0.023037849976849,0.043220979082266,47.6968377230395,0.91304347826087,46,0.118166187690674,0.20264880696022,0.283068029402104,0.284884924644768,5.65242229044784,0.004814981341985,0.022396009135357,142052876,1,2.5837215E+031,6,1,0
207,0.045992612838745,107289,107294,14.5073231816913,0.447244309331999,14647,14652,18018,1376.46792472454,1376.47486904843,0.006944323885591,0.669330500810535,113,0.83084050535622,113,1.42023479122665,113,0.055356729170331,0.004889560464572,21.6743793449177,0.741007194244604,139,0.146977381614863,0.217941180018778,1.25572576442213,0.43966603756209,3.21688547135005,0.014520850632083,0.004323191552546,142052876,2,2.6923508E+031,6,1,0
327,0.0216144323349,321885,321891,11.5776121552897,0.448480802621919,13813,13819,19284,1674.51877069236,1674.52710396131,0.00833326895372,0.545431631548793,33,0.891678865636227,33,0.954022943243017,33,0.024240153229916,0.008734872691209,21.2265139856561,0.636363636363636,55,0.250878945257063,0.216948662492369,1.58968753484088,0.485479387502946,5.34413697896932,0.005897716122371,0.014554910166453,142052876,13,2.6942496E+031,6,1,0
400,0.038461685180664,262567,262571,11.0225315707476,0.493270027472798,12370,12374,14766,1592.13239386156,1592.13794949502,0.005555633461881,0.690652406982282,28,0.835241771803061,28,1.55816763290332,28,0.046048565192849,0.003565491507181,15.9595933631928,0.871794871794872,39,0.115695057490182,0.192566027613028,0.8094305918615,0.33868842842937,1.9111981623069,0.010616553883942,0.001852187043288,142052876,10,2.743713E+031,6,1,0
141,0.026544094085693,228798,228806,14.6355208316801,0.54335979560073,97,105,14309,1545.23022060672,1545.24133192482,0.011111318102167,0.560884377087508,34,0.939704954704448,34,0.971951260213142,34,0.028247264157548,0.011431970467048,26.093650366369,1,36,0.092278597941343,0.105628102120019,0.297921226989206,0,2.46843114322286,0.003175150762063,0.003504112611264,142052876,9,2.7568893E+031,6,1,0
132,0.014662384986878,136140,136159,18.8155972692003,0.303691287949819,3856,3875,14058,1416.53809310736,1416.56448166685,0.026388559489988,0.249628399200905,44,0.93205948984142,44,0.326348792327397,44,0.015731168607459,0.0808599881795,75.3744258643312,0.888888888888889,45,0.070736571943714,0.153537054128251,0.235665239881733,0.317820863081864,5.34037050899643,0.002591376743983,0.058391172142102,142052876,4,3.0557324E+031,6,1,0
274,0.046479821205139,178287,178292,16.2570900060102,0.698481955839801,4714,4719,13998,1475.07525302927,1475.08219749181,0.006944462536694,0.661494007156406,44,0.776098203284554,44,1.38722938309074,44,0.059889097808023,0.005005994409679,24.5763224309398,0.717948717948718,117,0.085333366920613,0.158928632621877,0.478419253640534,0.45193365866047,2.21043941768718,0.012264030999305,0.0017264369818,142052876,6,3.2440526E+031,6,1,0
335,0.02909779548645,289265,289276,17.9908308640617,0.629957763333003,2724,2735,18704,1629.21330196276,1629.22857982846,0.015277865693861,0.507063842551831,63,0.915631963141717,63,0.819261758144613,63,0.031778920633799,0.018648332528618,35.480405728639,1,32,0.149276635730927,0.179245842576413,0.63649449270304,0,5.33372788503417,0.006221101528205,0.014488117911718,142052876,12,3.3860919E+031,6,1,0
219,0.041164755821228,122174,122185,18.2585478671517,0.70711215111011,6574,6585,12835,1397.14116357042,1397.15644108497,0.01527751454546,0.607243006390455,43,0.917162690916022,43,1.17035331974466,43,0.044882719531596,0.013053762729355,30.0679426111192,0.90625,32,0.086884892379637,0.079617727054584,0.320310157824535,0.296144581080299,2.70645568529909,0.003896211815556,0.003572641466045,142052876,3,3.3954476E+031,6,1,0
406,0.028935313224793,167643,167655,20.6343730596398,0.626127206727231,14148,14160,16349,1460.2919089687,1460.30857561476,0.016666646058184,0.523054323475998,33,0.9524347632419,33,0.855525424747238,33,0.030380362352905,0.019481181477579,39.4497705754776,0.935483870967742,31,0.088513559108159,0.077495850762963,0.392810287242226,0.249731038114707,3.54753140487706,0.002471929960863,0.008944688574611,142052876,5,3.7811088E+031,6,1,0
333,0.05913507938385,287114,287121,20.4825886679593,0.455634802001252,654,661,18704,1626.22578375131,1626.23550603273,0.009722281417908,0.795149260066008,10,0.729933252763296,10,2.18585998176684,10,0.081014365573816,0.004447806126195,25.7594261815184,0.846153846153846,39,0.082785108027378,0.107495439732931,0.616995427194639,0.365517768195196,2.18062972840943,0.011930782464114,0.001255467442472,142052876,12,3.9236218E+031,6,1,0
133,0.01745867729187,136266,136281,19.1362855324745,0.850010713306869,3982,3997,14058,1416.71309092345,1416.73392399691,0.02083307345697,0.297090375745815,153,0.980146906747353,153,0.379663960953997,153,0.017812306677381,0.054872401912001,64.4123374391877,0.978723404255319,47,0.099293696943971,0.11004245247426,0.148607247915761,0.145864991497895,6.45197621012962,0.001999812372522,0.021478037088851,142052876,4,4.185584E+031,6,1,0
129,0.03320324420929,133576,133587,22.9476613822371,0.697669036999236,1323,1334,14058,1412.97702736906,1412.99230494496,0.015277575897926,0.573520194431216,66,0.906531812380391,66,1.01693583623334,66,0.036626672948304,0.015023146351606,40.011950067417,0.982142857142857,56,0.308350307560321,0.367642161667381,0.479447467320875,0.133630620956212,12.3574071733474,0.014853873888927,0.00708285539051,142052876,4,4.4062718E+031,6,1,0
325,0.065823912620545,316481,316489,24.9680229501737,0.652102449696019,9130,9138,19284,1667.01327069457,1667.024381712,0.01111101743254,0.545431631548793,33,0.891678865636227,33,0.954022943243017,33,0.073820200474953,0.011646488704738,45.7766317645993,0.636363636363636,55,0.250878945257063,0.216948662492369,1.58968753484088,0.485479387502946,11.5028919126645,0.017960719240029,0.019406533196834,142052876,13,4.7784296E+031,6,1,0
202,0.042738556861878,93517,93530,28.6012042413388,0.589840575251772,2144,2157,18018,1357.34048324882,1357.35853851622,0.01805526739463,0.704247173711906,48,0.897997610753421,48,1.57598358934477,48,0.047593174358248,0.011456507235673,40.6124515780293,0.741007194244604,139,0.117339300455516,0.12876953142934,0.378264533326147,0.43966603756209,4.80180158327497,0.006824684930069,0.002749768711012,142052876,2,5.4356091E+031,6,1,0
405,0.028681635856629,164325,164340,28.6117784210011,0.814129065585239,10837,10852,16349,1455.6835822716,1455.7044155662,0.020833294591967,0.523054323475998,33,0.9524347632419,33,0.855525424747238,33,0.030114016165267,0.024351461674119,54.7013515362215,1,37,0.088513559108159,0.077495850762963,0.392810287242226,0,4.9097803333,0.002450258424707,0.011180853751722,142052876,5,5.7226764E+031,6,1,0
401,0.025493741035462,263928,263949,36.2901618233876,0.811629068984684,13720,13741,14766,1594.02269702716,1594.05186406385,0.029167036692343,0.535214666366857,69,0.932412332432753,69,0.919311221018186,69,0.027341702966268,0.031727053935052,67.8048717717927,1,32,0.08018459358505,0.138285222188713,0.207358534233213,0,5.49715285714113,0.004055023017385,0.00715630925534,142052876,10,6.9612377E+031,6,1,0
220,0.034657716751099,126374,126390,40.4429885678983,1.00144896811912,10693,10709,12835,1402.97440711814,1402.99662900878,0.022221890641504,0.505663219031569,55,0.941430704552877,55,0.883911723017864,55,0.036813879750777,0.025140395882106,79.9800876270051,1,27,0.067511515137399,0.063497541484095,0.176130154218094,0,5.49166010393856,0.002483019563055,0.005009529445657,142052876,3,8.2796879E+031,6,1,0
58,0.094123959541321,77718,77738,53.1865444672251,0.734267773294454,6859,6878,17805,1335.39779013321,1335.42556743976,0.027777306546796,0.850995253017018,69,0.855893179096109,69,2.75011853037918,69,0.109971620104185,0.010100403397146,62.4992257931684,0.779141104294479,163,0.062369485116594,0.096066874109597,0.881931286697872,0.416103914450459,3.96659808191033,0.012343397566662,0.003239082848907,142052876,1,9.4267677E+031,6,1,0
28,0.145385503768921,204013,204026,52.3767267036156,0.506798423231934,12426,12439,16063,1510.80607779586,1510.82413359587,0.018055800012917,0.915274412876173,22,0.848185942368129,22,3.69988899220837,22,0.171407584713095,0.004880092362485,57.2251621664219,0.924528301886792,53,0.035121709280657,0.124376892872316,0.961042682753087,0.266678761215811,2.07275749001925,0.025134987196133,0.001267599397172,142052876,7,9.9656258E+031,6,1,0
203,0.062370896339417,96203,96220,51.8936438402867,1.09425382129625,4795,4811,18018,1361.07097827509,1361.09458899328,0.023610718197006,0.704247173711906,48,0.897997610753421,48,1.57598358934477,48,0.069455525930729,0.014981576176705,73.6866909479645,0.951219512195122,41,0.117339300455516,0.12876953142934,0.378264533326147,0.218084789955091,8.71531234580398,0.009959665173023,0.003595848941122,142052876,2,9.9752441E+031,6,1,0
398,0.081400156021118,251371,251402,76.6721934264056,0.865311378131228,3766,3797,14766,1576.58215722556,1576.62521351039,0.043056284829618,0.80517363196586,18,0.911993467191888,18,2.37302334174557,18,0.089255196390558,0.018144062922679,95.2244216433266,0.976190476190476,42,0.04089632185118,0.069328516760247,0.326750456518167,0.154303349962092,3.9893055776377,0.006785059982891,0.002498323863396,142052876,10,1.3337524E+032,6,1,1
26,0.133384585380554,191114,191129,70.9184668496472,0.590756764748962,757,772,16063,1492.89060507891,1492.9114386063,0.020833527389414,0.924030360990258,23,0.800887212608482,23,3.95424029726885,23,0.166546029554052,0.005268654867486,76.749065662351,0.924528301886792,53,0.03015734914685,0.129617290084439,0.728209357848884,0.266678761215811,2.38875024051972,0.026954163689054,0.000970270769945,142052876,7,1.3918128E+032,6,1,0
205,0.212147116661072,96696,96711,94.6124773798645,0.696190919114374,5255,5270,18018,1361.75568903421,1361.77652201644,0.020832982223965,0.922780298205987,52,0.800422592960224,52,4.12629025858709,52,0.265043888724433,0.005048840706397,102.529797790226,0.852760736196319,163,0.042921415293272,0.106066682046195,0.557280201869236,0.355436244467185,4.45545214225281,0.035121854531433,0.000681876162786,142052876,2,1.8319105E+032,6,1,0
206,0.241475462913513,98561,98582,137.97948207744,0.881969624525154,7088,7109,18018,1364.345921794,1364.37508793407,0.029166140070174,0.924945752461752,43,0.881133045355905,43,4.22471079813689,43,0.274051080238373,0.00690370097831,149.17575621079,0.869822485207101,169,0.273389139718135,0.091124211543356,0.842424224381272,0.337498630284312,40.7925672344421,0.028341564013457,0.001376625577443,142052876,2,2.6382465E+032,6,1,0
329,0.54619562625885,322323,322339,160.734335603083,0.474827854741434,14251,14267,19284,1675.12709925351,1675.14932129856,0.022222045052786,0.935083465031425,4,0.727004505321306,4,4.49608827860086,4,0.751296067989914,0.004942528632845,171.893035877478,0.98,50,0.01424404151696,0.100394584903574,0.422790315541618,0.14142135623731,2.49406824946557,0.103749091420279,0.000464771399218,142052876,13,3.0573016E+032,6,1,0
42,0.123662352561951,274199,274226,169.864288528525,0.920286473253877,5724,5751,13204,1608.2881459086,1608.32564626344,0.037500354839267,0.862625554363631,21,0.930188828044928,21,3.01716216276654,21,0.132943278647911,0.012429015351592,196.915437607034,0.925925925925926,54,0.038368057679335,0.031930431315032,0.282146741445161,0.264350528572715,7.61110532040607,0.004563520975181,0.001162286278179,142052876,11,3.2845457E+032,6,1,1
57,0.015093684196472,77661,77684,35.0024216670715,2.09169345552628,6818,6825,17805,1335.31862480665,1335.35056871088,0.031943904225045,0.285183525525422,15,0.954405150573582,15,0.38424993619154,15,0.015814755596616,0.08313314126127,122.736478562648,0.827586206896552,29,0.101175719605498,0.135448521778308,0.050335152645596,0.384425872219245,12.5928829889001,0.002244419224435,0.01089009772329,142052876,1,,,,0
61,0.01193630695343,83152,83155,3.55755935543629,0.272726100220588,11409,11412,17805,1342.94488910019,1342.94905570694,0.004166606752278,0.3172318294983,141,0.884144171650297,141,0.389524261060018,141,0.013500407892924,0.01069665530188,11.2143833771742,0.245714285714286,175,0.1777926081866,0.172727699925034,0.422672841299258,0.431745226825613,2.0124004121528,0.002637459453069,0.011606942470132,142052876,1,,,,0
399,0.01101291179657,260390,260394,4.2516452490117,0.450827817828283,10195,10199,14766,1589.10873826411,1589.11429390461,0.005555640505463,0.352355635541462,71,0.933295832534974,71,0.492986146718948,71,0.011800022471607,0.011269364347129,12.0663466684114,0.391304347826087,46,0.138752172290119,0.144354907327426,0.285769311000272,0.493435163795169,1.73386789610128,0.001825135279693,0.006532513147324,142052876,10,,,,0
337,0.006548166275024,299025,299029,2.42826882793024,0.178714563910267,11594,11598,18704,1642.76889357187,1642.77444913706,0.005555565184295,,,,,,,,,,,,,,,,,,,142052876,12,,,,0
3,0.184068441390991,146868,146872,54.2496581489226,2.48750010825266,11047,11051,14656,1431.44400232995,1431.44955781383,0.005555483880244,0.584286540414357,49,0.765348477209991,49,1.20682044207184,49,0.240502786471851,0.004603405516322,92.8476944042738,0.765957446808511,47,0.165143703466544,0.216690575640613,0.86191123832377,0.427976327943843,15.5336747251852,0.068092756170021,0.003287752519561,141306513,4,5.9390246E+032,7,1,0
0,0.20588755607605,134304,134309,67.1207609003005,3.17320955375356,2025,2030,14656,1413.99395872204,1414.00090328259,0.006944560555439,0.584286540414357,49,0.765348477209991,49,1.20682044207184,49,0.26901151855243,0.005754427347549,114.876445472628,0.658536585365854,41,0.165143703466544,0.216690575640613,0.86191123832377,0.480091454702173,19.2346748190705,0.076164338918633,0.004109812386385,141306513,4,7.4366174E+032,7,1,0
2,0.432788848876953,142823,142831,158.509751090945,2.81514704619908,7029,7037,14656,1425.82598462137,1425.83709573721,0.011111115841686,0.802974424350469,34,0.891228180869233,34,2.25084255577501,34,0.485609474842734,0.004936425168068,197.403237617642,0.807017543859649,57,0.372268214213052,1.31397263183699,0.560076641911216,0.398147338629992,73.540852477385,0.715953078460508,0.001228329553342,141306513,4,1.7910341E+033,7,1,0
1,0.046566963195801,137530,137534,15.6299827103072,1.37360331616612,5211,5215,14656,1418.47456726643,1418.48012286253,0.005555596103932,0.100439655226144,11,0.882468845815195,11,0.112562936635029,11,0.052768959965702,0.04935546521805,155.61565474429,0.056603773584906,53,0.117694173100429,0.106517951719522,0.17953809476807,0.233295317934376,18.3664927318598,0.006369450385213,0.078722059467689,141306513,4,,,,0
70,0.065884947776795,119271,119275,18.2484774917348,1.16293630492691,4897,4901,12835,1393.11409864264,1393.11965415446,0.005555511819694,0.507726662125364,29,0.819121663345558,29,0.784384636851956,29,0.080433653173936,0.007082637214811,35.9415387313834,1,24,0.100633752168998,0.150796375770562,0.340624426351909,0,3.7992916744725,0.014807450384204,0.003075683950206,140478472,3,1.7962205E+032,8,1,0
114,0.12715744972229,271288,271301,130.382381836486,4.39163904207146,2823,2836,13204,1604.24965860184,1604.26771437743,0.018055775587072,0.406799649882108,52,0.943038097690863,52,0.59596347859858,52,0.134838083459883,0.030296781993304,320.507605830711,1,26,0.096101696862708,0.11203211842869,0.223807861454364,0,31.1128285686044,0.016018648845539,0.011377640124552,125835702,11,9.6423491E+031,6,1,0.5
179,0.067685008049011,158956,158961,27.3119137460423,1.08030259389802,6879,6884,16349,1448.23221427854,1448.23915870173,0.006944423187633,0.347079845854449,59,0.935018742399521,59,0.441762556933042,59,0.072388931878855,0.015719809383224,78.6905781832568,0.490566037735849,53,0.193420617064102,0.157309153488933,0.544821921336213,0.50469493868284,15.2586705450485,0.012178837791644,0.019387104264035,117733581,5,1.9660065E+031,7,1,0
177,0.141162157058716,154815,154824,71.713655089127,2.03956522862582,2754,2763,16349,1442.48080911057,1442.49330921974,0.012500109164648,0.638068474302137,49,0.836270669220056,49,1.23990532215585,49,0.168799603112196,0.010081502951301,112.391785485972,0.716981132075472,53,0.168129328327273,0.218567579416672,1.27927812464945,0.454776297102637,19.006106225319,0.044117439504529,0.010401637898258,117733581,5,5.8091111E+031,7,1,0
178,0.227680563926697,158786,158792,76.7778426553501,1.18825575202698,6709,6715,16349,1447.99610382173,1448.00443713393,0.008333312201785,0.638068474302137,49,0.836270669220056,49,1.23990532215585,49,0.272257024318505,0.006720926229509,120.328531729017,0.885245901639344,61,0.168129328327273,0.218567579416672,1.27927812464945,0.321370018085991,20.2656213433297,0.071157055932597,0.006934347122443,117733581,5,6.2654134E+031,7,1,0
180,0.740865349769592,163308,163317,179.830387115826,1.34966373325715,9827,9836,16349,1454.27663940518,1454.28913932715,0.012499921969038,0.884776170118883,5,0.726077913996162,5,3.29529013476712,5,1.02036618314424,0.003793269016636,203.249582424517,0.825396825396825,63,0.032553516588221,0.138302002717718,0.540106561660029,0.382676589626049,6.75274124250438,0.194357497885588,0.0006217265862,117733581,5,1.4019436E+032,7,1,0
315,0.033395409584046,242806,242810,10.764630646311,0.59408109942534,11737,11741,14309,1564.69015130518,1564.69570688453,0.005555579349675,0.38822830699761,37,0.929725909825424,37,0.523206627490163,37,0.035919628818687,0.010618327555072,27.7275779542197,0.91304347826087,23,0.133178501006193,0.177215146671037,0.275122305099394,0.28810406552003,3.74019961734537,0.006846643964852,0.005583527806721,107012050,9,2.3516403E+030,9,1,0
175,0.0371333360672,186537,186540,10.2779403748464,1.13509603690197,11626,11629,13998,1486.53759516859,1486.5417617141,0.00416654550645,0.099291148180048,91,0.979417566672163,91,0.100801089154279,91,0.037913692107209,0.041334330228053,103.513158657497,0.442307692307692,52,0.134915083437009,0.165923286060149,0.175707246354276,0.501506027507091,14.0115400451894,0.006422964622204,0.07205022688945,77959225,6,4.9684963E+031,6,-1,0
387,1.45781111717224,125489,125498,879.655567394816,5.94456095789364,9831,9840,12835,1401.74950060217,1401.76200053694,0.012499934771768,0.466175722871648,381,0.912338129532011,381,0.684583449413835,381,1.5978846767262,0.018259183423833,1886.96134147898,0.767494356659142,443,0.1773910889025,0.111534270074019,0.491357348743988,0.422907194166265,334.782908436545,0.195343037095835,0.013105464301024,77111651,3,6.6571364E+033,6,1,0
314,0.038594484329224,291251,291255,14.1777491482985,1.18106617196742,4680,4684,18704,1631.97540673244,1631.98096230752,0.00555557507937,0.404348002493883,35,0.863664987552546,35,0.59013212378241,35,0.044686869197503,0.009414120762927,35.0632352845936,0.333333333333333,21,0.135700203058698,0.14697772049255,0.315821615783682,0.483045891539648,4.90248101748897,0.007604770675271,0.005038164693482,72254026,12,8.0440881E+030,8,1,0
126,0.022693514823914,229526,229536,13.9814928546233,0.696117016655506,825,835,14309,1546.2469367057,1546.26082576769,0.013889061996224,0.413292138631103,92,0.946470578792429,92,0.604772858076655,92,0.023976989176851,0.022965749554957,33.8295640002554,0.974358974358974,39,0.131571666990695,0.085153693079437,0.215073642914896,0.160128153805087,4.50511796450577,0.002157203005654,0.008167243871962,55099399,9,1.026969E+031,6,1,0
127,0.022460222244263,235564,235578,24.6722914218104,0.92355589577218,6842,6856,14309,1554.63307900401,1554.65252329239,0.019444288374871,0.413292138631103,92,0.946470578792429,92,0.604772858076655,92,0.023730502297197,0.032151390584407,59.6969773089064,0.96078431372549,51,0.131571666990695,0.085153693079437,0.215073642914896,0.196039211763921,7.90854215266858,0.002135026650078,0.011433907136242,55099399,9,1.6995919E+031,6,1,0
128,0.086810231208801,239689,239702,63.436710548372,0.777540620195888,8628,8641,14309,1560.36219177353,1560.38024713167,0.018055358146967,0.771825983042755,32,0.84613152919556,32,2.18409684348567,32,0.102596615553771,0.008266738812804,82.1904314471076,0.897435897435897,39,0.132174396961914,0.108206720756306,0.93445188753752,0.307354740604728,10.8912609618319,0.013120469982159,0.003536871412293,55099399,9,4.3963218E+031,6,1,0.5
185,0.089548826217651,247769,247778,59.4368150705428,1.52952115422351,178,187,14766,1571.58083789213,1571.59333783346,0.012499941339229,0.596031936322663,53,0.86678996447734,53,1.17948562185976,53,0.103310871015504,0.010597790348236,99.7208562971475,0.729166666666667,48,0.179959706593752,0.201512363587031,0.970800402438358,0.449092860289629,18.0107988994648,0.024017834372508,0.008722733829348,44984200,10,5.6934328E+031,6,1,0
324,2.76301097869873,239970,239984,830.035982582384,3.12656153643532,8909,8923,14309,1560.74893877806,1560.76838324385,0.019444465791139,0.960009530417578,8,0.805585542398092,8,5.33280670880085,8,3.42981698811738,0.003646197369023,864.61223173622,0.957446808510638,47,0.028928608134019,0.162297235449845,0.914436552779047,0.204029708888579,25.206684702938,0.690987841729772,0.000625227264918,44984200,9,8.0417194E+032,6,1,0
